"trip_id","origin_airport","destination","destination_airport","seats","return_flight_booked","departure_time","return_time","checked_bags","trip_airline","destination_airport_lat","destination_airport_lon","base_fare_usd"
"393755-4e1944a37d4f4b7595f0f262019cf9bc","IAH","oklahoma city","TIK","2","true","2022-11-11 12:00:00","2022-11-13 12:00:00","1","American Airlines","35.393","-97.601","241.38"
"393756-050ae929578f402d8419e53f12fa327c","PWM","johor bahru","JHB","5","true","2023-01-26 20:00:00","2023-02-17 20:00:00","4","Firefly","1.641","103.669","13635.32"
"393757-d0a9d84dc90d48a8b3ce77791a81a4f0","YOW","new york","JFK","1","true","2022-11-12 07:00:00","2022-11-13 07:00:00","1","Air France","40.64","-73.779","97.72"
"393759-d6ae91529de54bcf974e883f52c2b557","BOS","vancouver","YVR","1","true","2023-02-24 07:00:00","2023-03-09 07:00:00","0","United Airlines","49.195","-123.182","774.13"
"393762-89c3f91978db487f9c49986603e6d12c","YHZ","jacksonville","NIP","1","true","2022-11-09 07:00:00","2022-11-12 07:00:00","0","United Airlines","30.494","-81.688","387.18"
"393763-054f167d2a504662870c058f2f169a45","IAD","fresno","FAT","1","true","2022-11-09 11:00:00","2022-11-11 11:00:00","2","Allegiant Air","36.776","-119.718","621.43"
"393766-c5f93da4e54f4dddb5899158b2802863","JFK","san diego","SAN","1","true","2022-11-11 15:00:00","2022-11-14 15:00:00","1","Allegiant Air","32.699","-117.215","706.14"
"393769-75e318dcef1f495c9fda4bc295be55c2","PHL","houston","EFD","1","true","2022-11-12 07:00:00","2022-11-14 07:00:00","1","Delta Air Lines","29.607","-95.159","371.13"
"393770-9e86f869fb54454b8aa3253b70db567a","MEM","chicago","UGN","2","true","2022-11-11 07:00:00","2022-11-14 07:00:00","1","American Airlines","41.786","-87.752","276.53"
"393776-f2ab644434f2460899092c8991348153","YEG","houston","IAH","1","true","2022-11-12 12:00:00","2022-11-15 12:00:00","0","United Airlines","29.607","-95.159","506.72"
"393783-384de0c129584c35bed99f2d6cb3e04e","MOD","denver","DEN","1","true","2022-11-08 09:00:00","2022-11-10 09:00:00","1","United Airlines","39.858","-104.667","275.55"
"393786-9e3f73ee8d3e4a5d8262163261d306cd","PHX","houston","IAH","1","false","2022-11-10 12:00:00","","1","Delta Air Lines","29.607","-95.159","150.68"
"393787-13855c4fd8904d4f99e5fad874777f17","YVR","san antonio","SVZ","1","true","2022-11-10 13:00:00","2022-11-12 13:00:00","0","Conviasa","29.529","-98.279","542.64"
"393792-857e941b42934a1e9d470a40b863939f","IAD","philadelphia","PNE","2","true","2022-11-12 10:00:00","2022-11-15 10:00:00","1","American Airlines","39.872","-75.241","71.21"
"393793-bb99c77795044ec39e30090b2bee4730","LGA","dallas","DAL","1","false","2022-11-11 16:00:00","","1","Southwest Airlines","32.847","-96.852","188.16"
"393794-7645d1075b27498484da6f6f4c08f0ed","ORD","washington","IAD","1","true","2022-11-18 12:00:00","2022-11-21 12:00:00","0","United Airlines","38.852","-77.037","205.01"
"393795-a1c57db9279c458da766c11eedad2d06","YOW","san francisco","SFO","1","true","2022-11-10 14:00:00","2022-11-14 14:00:00","0","United Airlines","37.619","-122.375","773.72"
"393802-f091bc6b75354f59a4e9507c20fd34c9","PWM","vancouver","YVR","1","true","2022-11-08 12:00:00","2022-11-17 12:00:00","0","WestJet","49.195","-123.182","742.44"
"393807-9ea4de5990344daf9217e7c5ba685263","YHU","san diego","NZY","1","true","2022-11-12 11:00:00","2022-11-12 11:00:00","1","American Airlines","32.699","-117.215","686.26"
"393812-c735a1fb15464a1c8d7fd2640ab00a29","AMA","austin","AUS","1","true","2022-12-29 20:00:00","2023-01-16 20:00:00","0","Allegiant Air","30.194","-97.67","120.36"
"393813-c2148b468c7e4e768938ffe59921295f","FAT","winnipeg","YWG","3","true","2022-11-11 07:00:00","2022-11-18 07:00:00","0","Air Canada","50.056","-97.032","1231.07"
"393816-7e4ccab776c741f2bcd032e0b0c7d77c","JFK","toronto","YZD","1","true","2022-11-09 11:00:00","2022-11-10 11:00:00","1","United Airlines","43.862","-79.37","115.39"
"393824-e0b197eef887447aa931e8cef5810c3c","TUS","columbus","CMH","1","true","2022-11-11 08:00:00","2022-11-17 08:00:00","1","Southwest Airlines","39.998","-82.892","483.21"
"393825-883463181dd740db9de64944850e1d3e","MCF","los angeles","LAX","1","true","2022-11-14 07:00:00","2022-11-22 07:00:00","1","Qantas","33.942","-118.408","615.42"
"393826-acb00f383c1c4f41ba7e2c830e56054e","YQG","houston","EFD","2","false","2022-11-16 15:00:00","","1","United Airlines","29.607","-95.159","307.43"
"393827-cffc6a957dd843788cff2bb905f4362f","YKZ","boston","BOS","1","true","2022-11-12 13:00:00","2022-11-26 13:00:00","0","Southwest Airlines","42.364","-71.005","122.51"
"393828-07ace09715a64f0f9c87611425905a70","JFK","tucson","DMA","1","true","2022-11-13 11:00:00","2022-11-19 11:00:00","1","Delta Air Lines","32.166","-110.883","649.02"
"393833-6f5ffd558d7e4b8195aeb87c4927c643","LAX","dallas","DAL","1","true","2022-11-07 10:00:00","2022-11-11 10:00:00","0","AirTran Airways","32.847","-96.852","386.55"
"393837-90e67260e4c44e5a88878f98de8de087","RND","new york","LGA","1","true","2022-11-11 16:00:00","2022-11-12 16:00:00","1","Spirit Airlines","40.64","-73.779","463.63"
"393839-aff09cd1c7ca4da4bb45b8488275a8c8","YTZ","milwaukee","MKE","1","true","2022-11-08 10:00:00","2022-11-14 10:00:00","0","Southwest Airlines","42.947","-87.896","138.76"
"393840-18836cd1a15043a78332e432f3c74440","LGB","washington","IAD","2","true","2022-12-30 18:00:00","2023-01-17 18:00:00","1","JetBlue Airways","38.852","-77.037","1151.42"
"393842-d9d5fdb21f6e4a5c939a87f51a989ad6","LUF","austin","AUS","1","true","2022-11-09 10:00:00","2022-11-11 10:00:00","1","AirTran Airways","30.194","-97.67","264.52"
"393848-8e4b5333c6a9450fa98cc78d2c6330f8","YOW","london","LTN","2","true","2023-02-23 07:00:00","2023-03-11 07:00:00","1","Air Bourbon","43.036","-81.154","178.56"
"393850-73d4a758a07c4a758f6e5916c27ee87f","YZD","houston","HOU","1","true","2022-11-14 12:00:00","2022-11-18 12:00:00","1","Delta Air Lines","29.607","-95.159","393.96"
"393853-c0a8e7dd2884440f806c3b2bc7f70e13","MEM","indianapolis","IND","1","true","2022-11-08 10:00:00","2022-11-10 10:00:00","1","AirTran Airways","39.717","-86.294","111.37"
"393857-4af982744cdf4abd807231c2ec841225","HNL","toronto","YTZ","1","true","2022-11-17 08:00:00","2022-11-18 08:00:00","1","Porter Airlines","43.862","-79.37","1240.4"
"393860-29ca67a6e6ca47909db907d844f8fa37","IAH","toronto","YKZ","2","true","2022-11-12 07:00:00","2022-11-13 07:00:00","1","United Airlines","43.862","-79.37","784.38"
"393862-124e7bc609154adf93e5f2fc1f45e6bf","MKE","indianapolis","IND","1","true","2023-01-27 08:00:00","2023-02-08 08:00:00","0","Southwest Airlines","39.717","-86.294","68.93"
"393863-6b7909d1de0f44429a2f82a44a3b2ba7","MKE","new york","JFK","1","true","2022-11-08 07:00:00","2022-11-10 07:00:00","1","JetBlue Airways","40.64","-73.779","251.45"
"393868-b1c44db2ba27494d8f3ea2ed638e0820","PHX","toronto","YKZ","1","true","2022-11-08 10:00:00","2022-11-14 10:00:00","1","American Airlines","43.862","-79.37","611.82"
"393869-dd187d5c36884c478ff55fcad74af0c3","JFK","detroit","YIP","1","true","2022-11-10 15:00:00","2022-11-14 15:00:00","1","Delta Air Lines","42.409","-83.01","159.09"
"393871-d9ba6dfcf3284af589dc3ab0b464e0e2","CLT","phoenix","LUF","1","true","2022-11-09 11:00:00","2022-11-14 11:00:00","1","American Airlines","33.535","-112.383","504.91"
"393878-f748140465064af7b4f979b73b8acc66","MDW","new york","LGA","1","true","2022-11-11 15:00:00","2022-11-23 15:00:00","1","Delta Air Lines","40.64","-73.779","205.3"
"393891-ab7ae20444ae49f0837bcff8620d4be2","MDW","new york","LGA","1","true","2022-11-19 10:00:00","2022-11-21 10:00:00","0","Southwest Airlines","40.64","-73.779","203.68"
"393892-d8e3fadb38004cd6ba24ea7d61604294","GRR","phoenix","LUF","1","true","2022-11-14 07:00:00","2022-11-16 07:00:00","0","United Airlines","33.535","-112.383","465.49"
"393896-5de5acb116c445498c93704798c34cb9","YTZ","montreal","YHU","1","true","2022-11-14 09:00:00","2022-11-19 09:00:00","1","Delta Air Lines","45.517","-73.417","87.32"
"393897-27e49ec58eef4927889d66430d564291","SFO","las vegas","LSV","1","true","2022-11-10 07:00:00","2022-11-14 07:00:00","0","Ryanair","36.08","-115.152","102.62"
"393904-c1b3b6d559664e958193765e1f13af7a","JFK","lisbon","LIS","2","true","2023-01-27 10:00:00","2023-02-06 10:00:00","1","Germanwings","38.781","-9.136","1732.3"
"393907-17e8944ea61049d588106e1df4a0a671","YKZ","boston","BOS","1","true","2022-11-14 10:00:00","2022-11-16 10:00:00","1","Delta Air Lines","42.364","-71.005","125.4"
"393908-52de3006c4744a10822878dd6560d4ad","SJC","washington","IAD","1","true","2022-11-08 09:00:00","2022-11-10 09:00:00","0","United Airlines","38.852","-77.037","735.81"
"393909-4da20051a6df40ab879e15e9fb06fa6c","NZC","florence","FLO","3","true","2022-12-30 08:00:00","2023-01-17 08:00:00","2","American Airlines","34.185","-79.724","236.0"
"393912-366ee73b3a194b289b55b1ee583ef205","YOW","washington","DCA","2","true","2022-11-10 07:00:00","2022-11-14 07:00:00","0","American Airlines","38.852","-77.037","259.0"
"393916-730267e652a74b42a76fae7aa2b84a9a","JFK","san antonio","SAT","1","true","2022-11-12 09:00:00","2022-11-18 09:00:00","1","Southwest Airlines","29.529","-98.279","460.17"
"393924-e9c01e74104940f688f4d7af915c3c0b","YND","los angeles","LAX","1","true","2022-11-13 16:00:00","2022-11-16 16:00:00","0","American Airlines","33.942","-118.408","655.35"
"393925-11a495d1b7724229b44fbd7d2a517633","SMF","montreal","YMX","1","true","2022-11-07 14:00:00","2022-11-09 14:00:00","1","Delta Air Lines","45.517","-73.417","744.66"
"393928-13ee9b65c38d4e43a957e4bb709b29fe","YZD","rome","CIA","5","true","2022-12-30 13:00:00","2023-01-13 13:00:00","4","Ryanair","43.234","-75.407","262.17"
"393929-38ff38b45b8040e39e4135f23273aa21","BTV","san diego","SAN","1","true","2022-11-08 12:00:00","2022-11-12 12:00:00","1","American Airlines","32.699","-117.215","682.03"
"393931-c9769fe759924bada96c792797ea3cb0","SKF","toronto","YTZ","1","true","2022-11-11 07:00:00","2022-11-15 07:00:00","1","Porter Airlines","43.862","-79.37","438.42"
"393932-52ee2766baf04f2c8819d61ecb3dcce1","SLC","boston","BOS","1","true","2022-11-10 07:00:00","2022-11-12 07:00:00","0","Delta Air Lines","42.364","-71.005","622.94"
"393934-8ac96c297ed847248b1d4492ffcfef49","YKZ","denpasar","DPS","2","true","2023-02-24 17:00:00","2023-03-07 17:00:00","1","Lion Mentari Airlines","-8.748","115.167","5390.61"
"393936-711d5eb833014788af6c493a75eaec8c","NIP","calgary","YYC","1","true","2022-11-10 13:00:00","2022-11-14 13:00:00","1","Delta Air Lines","51.114","-114.02","619.55"
"393939-c69c432231474ab78c0117a53eab1654","NZY","ottawa","YOW","1","true","2022-11-10 07:00:00","2022-11-13 07:00:00","0","First Air","45.323","-75.669","734.2"
"393940-dacd23b0c39f42f59f86950e34dd4095","IAD","detroit","DTW","1","true","2022-11-14 08:00:00","2022-11-16 08:00:00","1","Delta Air Lines","42.409","-83.01","107.72"
"393941-c75cffc1c87f46ff912c7e3c76b1dfb8","MEM","jacksonville","NZC","1","false","2022-11-12 13:00:00","","1","American Airlines","30.494","-81.688","79.72"
"393944-628b95fb7ae644729958b92cf9509698","MCO","houston","EFD","1","true","2022-11-12 07:00:00","2022-11-15 07:00:00","0","Ryanair","29.607","-95.159","223.26"
"393947-4501e4819ab34173939b63d5c56eccf3","BRO","dallas","DAL","1","true","2022-11-16 14:00:00","2022-11-22 14:00:00","0","Southwest Airlines","32.847","-96.852","133.66"
"393949-90db18fcafbb4ff4bfa7e9119e74b56a","DAL","phoenix","PHX","1","true","2022-11-10 07:00:00","2022-11-12 07:00:00","1","JetBlue Airways","33.535","-112.383","297.17"
"393951-f99a260a2b49449abf3fa7f46ddfc030","YXD","columbus","LCK","1","true","2022-11-12 11:00:00","2022-11-14 11:00:00","1","Allegiant Air","39.998","-82.892","439.15"
"393959-3ad42103f2da4e7e9b1f7cb4f54b5606","YOW","los angeles","LSQ","1","true","2022-11-12 09:00:00","2022-11-16 09:00:00","0","Ryanair","33.942","-118.408","657.68"
"393964-ba4d466e3d7148b2907e3e33f0d94a6e","FAT","los angeles","LAX","1","true","2022-11-08 12:00:00","2022-11-09 12:00:00","0","American Airlines","33.942","-118.408","60.69"
"393965-44c1fd1f68424b3e961caa66b18ca815","BNA","winnipeg","YAV","3","true","2022-11-08 07:00:00","2022-11-10 07:00:00","1","American Airlines","50.056","-97.032","952.42"
"393967-7951f4209c174291af912e646a1f98d5","YUL","indianapolis","IND","1","true","2022-11-10 16:00:00","2022-11-14 16:00:00","1","KLM Royal Dutch Airlines","39.717","-86.294","189.29"
"393970-82fdbf3e6d7c44e6ad6d858d90ab5e4b","MDW","san diego","NZY","1","true","2022-11-11 07:00:00","2022-11-14 07:00:00","0","Delta Air Lines","32.699","-117.215","452.97"
"393975-f6e48c88f7eb4eec9e6565465f3b13e9","HNL","houston","HOU","1","true","2022-11-10 14:00:00","2022-11-12 14:00:00","1","AirTran Airways","29.607","-95.159","1188.66"
"393976-17f3049484074701842d715b62411627","CLE","miami","MIA","2","true","2023-02-23 11:00:00","2023-03-13 11:00:00","1","American Airlines","25.793","-80.291","643.65"
"393977-6c4646590d10401b8a6748fe3690b410","ORL","calgary","YYC","1","true","2022-11-13 07:00:00","2022-11-15 07:00:00","1","WestJet","51.114","-114.02","640.83"
"393978-52d349afc2ec42e2bc1a2572070a2982","CRP","san francisco","SFO","1","true","2022-11-13 07:00:00","2022-11-14 07:00:00","0","Air New Zealand","37.619","-122.375","478.02"
"393981-690a748836874e159624653446c5bb8e","IND","new york","LGA","1","true","2022-11-08 08:00:00","2022-11-11 08:00:00","0","American Airlines","40.64","-73.779","179.14"
"393985-371291dfe0e143b8a262eec3c0816e33","SAN","charlotte","CLT","1","true","2022-11-10 09:00:00","2022-11-12 09:00:00","0","JetBlue Airways","35.214","-80.943","545.15"
"393987-407ef695acad4ed4b3dec2e542314b00","HOU","columbus","LCK","3","true","2022-11-17 14:00:00","2022-11-20 14:00:00","1","Allegiant Air","39.998","-82.892","683.13"
"393994-2c2da175d19341ccaa26a6ae449deb42","RND","chicago","MDW","1","true","2022-11-10 14:00:00","2022-11-14 14:00:00","0","Southwest Airlines","41.786","-87.752","297.38"
"393996-f442d3d041f546c09c2501a047501f72","EFD","detroit","DET","1","false","2022-11-09 07:00:00","","0","Delta Air Lines","42.409","-83.01","158.1"
"393998-9143b949f22047cfa1944578df511e81","UGN","dallas","DAL","1","true","2022-11-07 07:00:00","2022-11-11 07:00:00","0","Southwest Airlines","32.847","-96.852","265.33"
"393999-58827163018d4a0584cebd7999a8d9fe","LGA","shenzhen","SZX","1","true","2023-01-27 17:00:00","2023-02-12 17:00:00","0","Hainan Airlines","22.639","113.812","2516.81"
"394003-63a8c120e13c47c191e20c649784056d","BFL","indianapolis","IND","1","true","2022-11-11 08:00:00","2022-11-15 08:00:00","0","United Airlines","39.717","-86.294","533.98"
"394007-45180efef73445e6858481998c2cd658","MKE","phoenix","PHX","1","true","2022-11-09 10:00:00","2022-11-12 10:00:00","1","Allegiant Air","33.535","-112.383","373.83"
"394010-27e7c82866124cc49642882a088c694e","LAS","san francisco","SFO","1","true","2022-11-13 07:00:00","2022-11-16 07:00:00","0","Virgin America","37.619","-122.375","118.78"
"394012-4596ed4099ec4054a8a5b0284e906cbf","AUS","calgary","YYC","3","true","2022-11-11 08:00:00","2022-11-13 08:00:00","1","WestJet","51.114","-114.02","1434.09"
"394014-45aa6043e50a4de8a77fcf2b389549dc","JFK","el paso","ELP","1","true","2022-11-10 07:00:00","2022-11-14 07:00:00","1","United Airlines","31.849","-106.38","564.15"
"394018-2d1e7a9ff6cd4aa58d2805c1be0691c5","JFK","toronto","YTZ","1","true","2022-11-09 15:00:00","2022-11-12 15:00:00","1","Porter Airlines","43.862","-79.37","99.76"
"394020-2956ac1745c4477aa64396c0b7666907","BFL","ottawa","YOW","1","true","2022-11-11 09:00:00","2022-11-12 09:00:00","1","Air Canada","45.323","-75.669","690.36"
"394029-8c76d4319f604c808d03879eb6ae053f","PHX","toronto","YKZ","1","true","2022-11-11 07:00:00","2022-11-12 07:00:00","1","Delta Air Lines","43.862","-79.37","494.67"
"394031-05689beeadde49a49ee85ef9da98ba7d","IAD","las vegas","LSV","2","true","2023-01-27 18:00:00","2023-02-11 18:00:00","1","United Airlines","36.08","-115.152","1195.19"
"394036-d0271af131b34c95b9299d6b31261539","STL","los angeles","LAX","1","true","2022-11-10 08:00:00","2022-11-15 08:00:00","0","Alaska Airlines","33.942","-118.408","459.3"
"394043-cdc745abb4664552b14e6dec7cdc3d61","HOU","el paso","BIF","1","false","2022-11-11 08:00:00","","0","Delta Air Lines","31.849","-106.38","104.73"
"394047-1f7b7380cf544c80b04d4d5698dbdccc","SFO","houston","EFD","1","true","2022-11-09 07:00:00","2022-11-12 07:00:00","0","Ryanair","29.607","-95.159","378.39"
"394048-e393fb8cac0f403c9329c43e1f48ce2e","LGA","detroit","YIP","1","true","2022-11-15 07:00:00","2022-11-21 07:00:00","0","Ryanair","42.409","-83.01","135.59"
"394053-5bec4ff896894b55975f4319c94f6a3b","OMA","new york","LGA","1","true","2022-11-13 07:00:00","2022-11-17 07:00:00","1","WestJet","40.64","-73.779","330.37"
"394054-bc540b92b7384b53a15b0314f6f679ca","ORD","san jose","SJO","1","true","2022-11-08 09:00:00","2022-11-10 09:00:00","0","CAL Cargo Air Lines","37.362","-121.929","584.23"
"394058-71f88b140e0042b0b5e07d592c0bfbda","MSP","phoenix","PHX","1","true","2022-11-09 07:00:00","2022-11-11 07:00:00","0","JetBlue Airways","33.535","-112.383","424.91"
"394059-15dfda7cea3b4d27910663678b81ab23","NZY","milwaukee","MKE","1","true","2022-11-08 08:00:00","2022-11-14 08:00:00","1","Southwest Airlines","42.947","-87.896","459.28"
"394062-c7bdd01f7dfe4cf9a514514dc79fb999","SEA","calgary","YYC","2","true","2023-02-24 11:00:00","2023-03-08 11:00:00","2","Air Canada","51.114","-114.02","255.1"
"394071-3a8e2e0ade314580855b3b603dcfcdfc","YVR","new york","JFK","1","true","2022-11-12 08:00:00","2022-11-15 08:00:00","0","JetBlue Airways","40.64","-73.779","701.32"
"394076-f2e1cb30179e4da6a1715f8580796b52","SFO","houston","HOU","1","true","2022-11-09 12:00:00","2022-11-14 12:00:00","0","AirTran Airways","29.607","-95.159","480.6"
"394078-3681f335abe84bb29d38ce1198e2478e","LAX","ottawa","YOW","1","true","2022-11-10 12:00:00","2022-11-12 12:00:00","1","Air Canada","45.323","-75.669","697.65"
"394079-d6a12d9306c04124a2c9636c1e1fe2eb","JFK","los angeles","LSQ","2","true","2022-11-06 08:00:00","2022-11-08 08:00:00","0","American Airlines","33.942","-118.408","1426.84"
"394080-1752d3c51183400ab8aa61f81cd2c77e","BTR","new york","LGA","1","false","2022-11-14 16:00:00","","0","WestJet","40.64","-73.779","177.14"
"394081-78fe6631e1154ce4908dba4e2befe27a","LAX","baltimore","BWI","1","true","2022-11-11 16:00:00","2022-11-13 16:00:00","0","AirTran Airways","39.175","-76.668","638.99"
"394085-16f244e72a2544ffb9c17d8183df5410","AUS","winnipeg","YAV","1","true","2022-11-10 14:00:00","2022-11-25 14:00:00","0","Ryanair","50.056","-97.032","294.83"
"394093-7fa38fffdfd74130aacdc9f911329a84","LAX","winnipeg","YWG","1","true","2022-11-15 11:00:00","2022-11-18 11:00:00","0","Air Canada","50.056","-97.032","412.61"
"394094-1b91ab91e58c4b8dab438337f59f1d4e","JFK","montreal","YUL","1","true","2022-11-11 15:00:00","2022-11-17 15:00:00","1","Corsairfly","45.517","-73.417","91.41"
"394095-bb9eb59c93c84ce384739b1c8f5631f2","LOU","charlotte","CLT","1","true","2022-11-08 07:00:00","2022-11-11 07:00:00","1","JetBlue Airways","35.214","-80.943","104.59"
"394096-b97ec31f0a004a0bb19d3d43d405351b","MDW","dallas","DAL","1","true","2022-11-13 08:00:00","2022-11-15 08:00:00","0","Southwest Airlines","32.847","-96.852","221.57"
"394097-3238ee0766e44c698ee954a925db58b4","BOS","los angeles","LSQ","1","true","2022-11-10 09:00:00","2022-11-15 09:00:00","1","United Airlines","33.942","-118.408","783.13"
"394102-20d59dc751b44d26b16fc1de3063a522","FTW","seattle","BFI","1","true","2022-11-08 13:00:00","2022-11-11 13:00:00","1","Kenmore Air","47.53","-122.302","452.89"
"394105-e0c6bc6da04442e09a9abaefcd86e6dd","MSP","louisville","LOU","1","true","2022-11-09 07:00:00","2022-11-11 07:00:00","1","United Airlines","38.228","-85.664","180.18"
