"trip_id","hotel_name","nights","rooms","check_in_time","check_out_time","hotel_per_room_usd"
"259366-e799223d483947b3943ee4f0f9e33aff","Starwood  - austin","3","1","2023-01-17 19:03:16.425","2023-01-21 11:00:00","63"
"259393-08349c4a7b9d4d078449597730a5a5cf","Fairmont - chicago","5","1","2023-01-20 20:05:07.89","2023-01-26 11:00:00","97"
"259502-3a0dc6536ff14a148b11fd6785051da7","Banyan Tree  - calgary","0","1","2023-01-18 16:02:02.085","2023-01-19 11:00:00","287"
"259581-efb6c4782b57450b8a5d71a6aa8f4b87","Radisson  - dallas","12","1","2023-02-06 11:00:00","2023-02-18 11:00:00","125"
"259851-60e19b423a08485abc4bc9f340bca57e","Starwood  - portland","23","1","2023-01-19 11:00:00","2023-02-11 11:00:00","71"
"259854-a588026e7b1d483788d87e4050bd2c6a","Extended Stay  - san francisco","2","1","2023-01-20 20:11:22.965","2023-01-23 11:00:00","255"
"260003-cbdb3e187fd7481a9228d46af73468ff","Four Seasons - los angeles","5","1","2023-01-19 13:29:55.86","2023-01-25 11:00:00","234"
"260061-e5ca5db9a57247a281c8f7608b048d17","Marriott  - san diego","1","1","2023-01-21 13:34:40.71","2023-01-23 11:00:00","139"
"260166-7943bfdc34ac4c28a795de9387a4dea9","Aman Resorts - phoenix","10","1","2023-01-20 11:00:00","2023-01-30 11:00:00","162"
"260223-f4d1d4413b24488eb81e02d3e3d1e718","Marriott  - philadelphia","21","1","2023-01-30 11:00:00","2023-02-20 11:00:00","135"
"260225-7368898d881a4ca5b5198ed87ae665b1","Extended Stay  - ottawa","14","1","2023-05-04 18:52:24.285","2023-05-19 11:00:00","155"
"260310-5407ae126ac241d5a877412e868a8a9d","Starwood  - dallas","6","1","2023-01-23 19:48:25.785","2023-01-30 11:00:00","536"
"260375-1a8582eae2d04a3da58a1d2179d8b7ca","Choice Hotels - seattle","0","1","2023-01-16 12:34:28.695","2023-01-17 11:00:00","126"
"260392-bb892cdb84ae4129855a845d45c3e2fe","NH Hotel  - los angeles","19","1","2023-01-23 12:30:57.645","2023-02-12 11:00:00","236"
"260437-b912f1980d5f4a1d8644cc8cad6c858e","Radisson  - new york","2","2","2023-01-19 19:11:22.965","2023-01-22 11:00:00","266"
"260616-2a447d9153fc42f1977e50f494b89b45","InterContinental  - quebec","2","1","2023-01-18 21:48:45.09","2023-01-21 11:00:00","101"
"260900-cbf3722055394a279c547cbdb2327f3d","Choice Hotels - san jose","4","1","2023-01-19 14:03:38.835","2023-01-24 11:00:00","153"
"261114-e3bc30eb1f0a442aa6c38429ef34c48a","NH Hotel  - louisville","5","1","2023-01-27 11:00:00","2023-02-01 11:00:00","271"
"261148-2a3b7443e9914ee3bae7609a555c36af","Radisson  - san antonio","4","1","2023-01-18 20:28:20.19","2023-01-23 11:00:00","219"
"261168-079ad404cb364a21b9009f1236d536ac","NH Hotel  - san diego","1","1","2023-01-20 11:44:47.04","2023-01-21 11:00:00","178"
"261254-4de5f8397f49485f877924665b0c9f78","Hyatt - vancouver","2","2","2023-01-18 16:10:34.59","2023-01-21 11:00:00","237"
"261387-8e3062b02812437387db20b8a35ddf23","Extended Stay  - nashville","0","1","2023-01-19 15:32:13.965","2023-01-20 11:00:00","185"
"261503-f73428dc635b47cf8e1337b96c2f3bc7","Wyndham - el paso","14","1","2023-06-01 12:42:16.2","2023-06-16 11:00:00","111"
"261535-e96d6ba530a3496bbe100c4ff13c2d23","Aman Resorts - new york","1","1","2023-01-23 14:03:33.57","2023-01-25 11:00:00","143"
"261537-b6670d624b954c3cb86a0c8bbc050c00","Choice Hotels - san antonio","1","1","2023-01-21 17:29:45.87","2023-01-23 11:00:00","188"
"261695-4f08626bd83a4f0eb993806682932887","Four Seasons - san francisco","1","1","2023-01-17 14:10:34.77","2023-01-19 11:00:00","226"
"261826-c095107490704a7ba5996ff96819e51b","Conrad  - new york","5","1","2023-01-17 19:28:04.89","2023-01-23 11:00:00","416"
"261828-b7123ebe7f1748d5b9bde5f5d77420ea","Banyan Tree  - hamilton","1","1","2023-01-20 14:33:47.07","2023-01-22 11:00:00","169"
"261999-90c8620115ae4623a3e315d3e1656746","Fairmont - phoenix","3","1","2023-01-19 14:26:42.54","2023-01-23 11:00:00","115"
"262041-7018e81b16ac44038edecd8f4051f9a3","NH Hotel  - los angeles","-1","1","2023-01-17 22:55:34.545","2023-01-17 11:00:00","71"
"262294-96a565ba321d430f92c3c0e35e4ed84b","Starwood  - winnipeg","1","1","2023-01-17 13:37:13.485","2023-01-19 11:00:00","110"
"262387-bbacbfae75e94c96aa269a25aa419bc3","Extended Stay  - tucson","1","1","2023-01-20 17:30:42.93","2023-01-22 11:00:00","214"
"262433-a3d2b45a9bbb4505962e1d81e306d133","Hilton - montreal","1","1","2023-01-17 14:31:46.245","2023-01-19 11:00:00","254"
"262587-88f17aa865e84f0daaddc0e12bdf877e","Radisson  - los angeles","3","1","2023-01-20 22:58:03.945","2023-01-24 11:00:00","238"
"262822-8d824b5b1bbc404fb7b65207b8bf3147","Extended Stay  - edmonton","3","1","2023-01-17 16:06:43.47","2023-01-21 11:00:00","135"
"263032-ccf072618a094b02bd66125aeba40f76","Four Seasons - chicago","3","1","2023-01-18 13:27:17.775","2023-01-22 11:00:00","456"
"263046-983f9d4c75b04e5c90b2a1b25c1d39ba","InterContinental  - austin","2","1","2023-01-18 16:29:34.575","2023-01-21 11:00:00","357"
"263047-62e294de21734ac48376af497241e211","Best Western - houston","1","2","2023-01-18 20:13:40.98","2023-01-20 11:00:00","140"
"263225-4902d2246e114276867166094ed945d1","Radisson  - ottawa","12","1","2023-01-23 10:34:48.81","2023-02-04 11:00:00","32"
"263238-5bed676044ab481983e3fb376d8483db","Conrad  - san francisco","4","1","2023-01-19 10:53:55.5","2023-01-23 11:00:00","196"
"263547-f9b907d28c6d42edaa9d980a578a7936","Choice Hotels - toronto","0","1","2023-01-18 15:40:20.64","2023-01-19 11:00:00","132"
"263619-d00ca24a566241fc98acb5de901086cc","Conrad  - new york","21","1","2023-01-16 11:00:00","2023-02-06 11:00:00","494"
"263780-5253ab610efd403397b46decb27f91c9","Accor - new york","4","2","2023-01-19 11:00:00","2023-01-23 11:00:00","302"
"263847-7da010df159249be9f287bf8f4635e15","Hyatt - edmonton","4","1","2023-01-23 18:03:26.415","2023-01-28 11:00:00","114"
"263898-a82c9cd4c5944bd49b5ce321877d2403","Four Seasons - los angeles","4","1","2023-01-19 11:25:39.495","2023-01-23 11:00:00","201"
"263983-afc7982bdfcb49d78ab032ed27d0d903","Best Western - montreal","3","2","2023-01-17 18:03:35.415","2023-01-21 11:00:00","158"
"264013-380abed1ba174f5ba333881b6112b78e","Starwood  - los angeles","8","1","2023-01-31 11:00:00","2023-02-08 11:00:00","269"
"264115-aebaa3febaed4eecb9d6dcbb68016525","Radisson  - los angeles","5","1","2023-01-13 11:00:00","2023-01-18 11:00:00","276"
"264472-32ad307ab39e4076b347aca02de9a7e3","Fairmont - el paso","4","1","2023-01-20 11:00:00","2023-01-24 11:00:00","109"
"264518-3648fc72974148508d0fc1c6f82f971e","Hilton - toronto","1","1","2023-01-17 11:41:33.855","2023-01-18 11:00:00","71"
"264706-f36f9816f56d45afb73198fbec29b8fa","Choice Hotels - indianapolis","2","1","2023-01-22 14:43:49.845","2023-01-25 11:00:00","54"
"265158-3eedcd7b6eb04bf1a962f9b5bef15810","Marriott  - los angeles","9","1","2023-01-22 11:00:00","2023-01-31 11:00:00","209"
"265159-26f851ad02264440b015af71d3e8b55d","Best Western - new york","4","1","2023-01-24 17:51:43.2","2023-01-29 11:00:00","126"
"265214-e066b37d1a754c25a3cf33dca30510b4","Aman Resorts - new york","2","1","2023-01-16 09:59:27.555","2023-01-18 11:00:00","84"
"265352-01b17fc9bee24b6bbb7bf848cfd2639d","Marriott  - austin","3","1","2023-01-19 12:03:16.425","2023-01-23 11:00:00","71"
"265362-6b39af4568714708ad6fc9ec7be6bfa0","Best Western - los angeles","4","2","2023-01-19 10:40:26.985","2023-01-23 11:00:00","399"
"265546-e1ffcf91b5f8459294c2ed41328e3159","InterContinental  - boston","4","2","2023-01-16 11:00:00","2023-01-20 11:00:00","50"
"265656-cba4f097606a41fd8f0bb0bb1c3ad2eb","Extended Stay  - portland","2","2","2023-01-16 18:38:41.64","2023-01-19 11:00:00","89"
"265675-1dfa070fee7242c5868628445d4a4118","Fairmont - columbus","8","1","2023-01-22 10:19:40.845","2023-01-30 11:00:00","239"
"265685-e94b829f41a2401c96e509dd85c28ca0","Crowne Plaza - memphis","3","1","2023-01-20 09:15:35.46","2023-01-23 11:00:00","247"
"265821-9e753a7c8f4f40d5a0bf16deb8e3164d","Radisson  - new york","0","1","2023-01-18 14:03:25.92","2023-01-19 11:00:00","109"
"265953-71273ade7d894be2811b182a5860f629","Shangri-La - new york","6","2","2023-01-17 11:51:43.2","2023-01-23 11:00:00","85"
"266012-3010410b91934fd78d91b19a35fc5438","Fairmont - columbus","2","1","2023-01-19 16:14:02.085","2023-01-22 11:00:00","83"
"266068-28444da17d874d1c856dbecbff8ef825","Aman Resorts - nashville","-1","1","2023-01-19 17:40:30.99","2023-01-19 11:00:00","52"
"266073-55dc2eb761db4ac0aca2781b41f3f4ac","Wyndham - winnipeg","1","1","2023-01-17 10:27:21.24","2023-01-18 11:00:00","103"
"266211-b13c57c17766449caa18eb13c27da1de","Crowne Plaza - chicago","2","3","2023-01-23 17:36:34.2","2023-01-26 11:00:00","240"
"266262-2e25c2e160c44439b73a63ff5ccababc","Crowne Plaza - san jose","13","1","2023-01-18 11:00:00","2023-01-31 11:00:00","63"
"266299-0aad51ab71a54afd844d47c79c189392","Aman Resorts - san jose","1","3","2023-01-17 11:55:05.52","2023-01-18 11:00:00","212"
"266327-e9f87cb0561d4fae96cd34e4b2e81e84","Banyan Tree  - montreal","1","1","2023-01-18 10:39:57.015","2023-01-19 11:00:00","43"
"266443-77a804280e8942dd9ec057e5c98b6267","Shangri-La - cairo","14","1","2023-06-02 10:47:39.93","2023-06-16 11:00:00","170"
"266492-b5ef611007fa423d85de6e2ee535bc5a","Choice Hotels - san francisco","1","1","2023-01-17 12:01:12.135","2023-01-19 11:00:00","144"
"266736-cfcf8d380e4f49fc8443b999bc5da1d4","Choice Hotels - los angeles","1","1","2023-01-16 13:57:24.3","2023-01-18 11:00:00","112"
"266855-58e0e7d14b7e4393a8341a351e1f5303","Hyatt - winnipeg","1","1","2023-01-16 11:16:58.755","2023-01-17 11:00:00","149"
"266858-463703567615414b839c68b552af5049","NH Hotel  - san jose","2","2","2023-01-19 12:40:17.13","2023-01-22 11:00:00","82"
"266871-d0446007c369422bbe2e590647aa5db7","Radisson  - new york","14","1","2023-01-15 11:00:00","2023-01-29 11:00:00","274"
"266888-4a551ca94d9243e388b11e20a831f4b6","Marriott  - winnipeg","1","1","2023-01-21 13:07:24.15","2023-01-23 11:00:00","114"
"266898-be992eb30e90471abd0b1ac3ccdfaa7c","Best Western - new york","1","1","2023-01-16 11:48:42.525","2023-01-17 11:00:00","155"
"266981-8ad1f0d38acf4a68853c2b70545141c6","InterContinental  - las vegas","1","1","2023-01-26 16:03:08.64","2023-01-28 11:00:00","105"
"267577-7eb1dc02becc4d3e91d4b57b42401976","Marriott  - nashville","2","1","2023-01-24 11:05:19.545","2023-01-26 11:00:00","315"
"267659-3a3113325ad7447c8aa9413c7232a0f9","Conrad  - toronto","1","2","2023-01-17 18:28:52.185","2023-01-19 11:00:00","126"
"267679-d1af0daf508e48c0b976754b6662cb3a","Starwood  - washington","3","1","2023-01-23 18:52:05.115","2023-01-27 11:00:00","347"
"268152-98c3bdb001334f0aac1caf3b0c104e2a","Starwood  - philadelphia","3","1","2023-01-25 10:10:47.46","2023-01-28 11:00:00","49"
"268219-c3d673377e58488aba9d44299ad017e0","Accor - toronto","2","1","2023-01-19 17:21:38.25","2023-01-22 11:00:00","237"
"268264-bba17a50b35346678cdca251f21d4169","Accor - philadelphia","8","1","2023-01-21 11:00:00","2023-01-29 11:00:00","405"
"268410-1751a74c7dde4685a525b9985d088b64","Extended Stay  - vancouver","3","1","2023-01-19 16:13:31.98","2023-01-23 11:00:00","146"
"268438-b409483579ac4587a658ad36895f8053","Best Western - new york","3","1","2023-01-18 20:58:03.945","2023-01-22 11:00:00","108"
"268502-422aaf59258e417ab079cb6c63ef6685","Four Seasons - hamilton","2","1","2023-01-17 09:53:42","2023-01-19 11:00:00","173"
"268775-c8b14cc4b0d84d148362203455c00896","Choice Hotels - winnipeg","2","1","2023-01-19 21:07:24.15","2023-01-22 11:00:00","120"
"268838-77fab474a3d84b81bc2ac2ae9fb5c2ee","Banyan Tree  - new york","2","1","2023-01-22 11:11:16.215","2023-01-24 11:00:00","170"
"268950-6bf0914bbc564fc6878cf45d001fbca7","Rosewood - los angeles","4","1","2023-01-20 16:19:56.46","2023-01-25 11:00:00","79"
"269059-44221c285fc34b9b840ae3cb619e55a8","Hilton - quebec","2","1","2023-01-19 17:18:46.935","2023-01-22 11:00:00","107"
"269132-bc7369d64ea642bbacfb3ad0c8141f36","Accor - ottawa","5","2","2023-01-21 13:17:08.115","2023-01-27 11:00:00","125"
"269139-a9c620d80b2b4d75a6f8270d41905e09","Aman Resorts - el paso","1","1","2023-01-19 13:03:02.115","2023-01-21 11:00:00","321"
"269234-4366a8b1edc44611844ecc0041ed2209","Choice Hotels - houston","1","1","2023-01-20 13:20:03.345","2023-01-22 11:00:00","150"
"269280-3df0444f3f02419dbcd2c5c14b78463d","Accor - new york","12","1","2023-01-16 14:52:45.84","2023-01-29 11:00:00","108"
"269616-e283f22621204884b33cf4954d1f9123","Accor - fort worth","7","1","2023-01-17 17:52:57.945","2023-01-25 11:00:00","163"
"269695-7fd4259cb1b94982ac434b59b156652e","Crowne Plaza - houston","13","1","2023-01-19 11:44:24.315","2023-02-01 11:00:00","161"
"269841-c30488222b2445548c40d098e53b30bf","Rosewood - chicago","8","1","2023-01-27 11:00:00","2023-02-04 11:00:00","90"
"269914-d0947199bcef48fe9cec4bc709be105d","NH Hotel  - indianapolis","5","1","2023-01-19 10:20:02.715","2023-01-24 11:00:00","167"
"270000-d1a7ebb9ccab4062b42a02be84d7868d","NH Hotel  - fukuoka","9","1","2023-06-28 22:57:06.93","2023-07-08 11:00:00","214"
"270035-a10b8e7a0ba24a78803d3b37f21d1632","Shangri-La - phuket","12","1","2023-06-30 12:37:54.525","2023-07-13 11:00:00","375"
"270061-66ba696801b24656a2f2423d3a754ede","Banyan Tree  - baltimore","1","1","2023-01-18 12:14:50.82","2023-01-20 11:00:00","137"
"270068-4603d00fe4f842e4b5f850648c323509","InterContinental  - san antonio","2","1","2023-01-25 20:39:34.875","2023-01-28 11:00:00","186"
"270346-5c09aa9e65e74e71b64699ae7cf102cb","Accor - montreal","0","1","2023-01-18 20:03:35.415","2023-01-19 11:00:00","194"
"270501-0428fc2b5489440a98380b6f3819a318","Wyndham - el paso","3","2","2023-01-18 11:57:03.51","2023-01-21 11:00:00","103"
"270514-49485533fe764e6580eaeb10194e5109","Hilton - toronto","1","1","2023-01-21 15:23:44.385","2023-01-23 11:00:00","248"
"270640-8f0a2833592d4c67ab6937d8c64527f8","Four Seasons - dubai","11","1","2023-06-02 13:17:32.82","2023-06-14 11:00:00","62"
"270773-9620bf45b50d42bba61a03b4238415df","Hilton - austin","10","2","2023-01-21 18:12:31.815","2023-02-01 11:00:00","334"
"270964-e4c799da9c1b46eeb66c99dc6c117f45","InterContinental  - fort worth","1","1","2023-01-21 16:19:01.875","2023-01-23 11:00:00","70"
"271190-936a53390c8e4aaf89e3e47ab674950f","Starwood  - detroit","0","1","2023-01-20 16:20:28.905","2023-01-21 11:00:00","103"
"271358-0b5d1f0df6704200a9533fe0a4e0690a","Best Western - new york","1","1","2023-01-18 14:56:12.885","2023-01-20 11:00:00","52"
"271440-ed334e4ade8f4beabaebb63a86c1f98b","Shangri-La - denver","4","1","2023-01-21 20:24:26.73","2023-01-26 11:00:00","79"
"271607-273e08de9f404b5b8111503771faec8c","Radisson  - san antonio","8","1","2023-01-18 17:10:12.72","2023-01-27 11:00:00","109"
"271619-930988b4020241cfb0e149e5c66181c1","Wyndham - portland","4","2","2023-01-20 21:50:26.97","2023-01-25 11:00:00","103"
"271766-046d64b53c9d4334b4dfbbd6fbebc725","Marriott  - charlotte","1","1","2023-01-18 19:05:17.385","2023-01-20 11:00:00","103"
"271894-7f4e5d4fbb52482faa4367b42b75c2d3","Four Seasons - seattle","5","1","2023-01-22 13:51:22.5","2023-01-28 11:00:00","46"
"271952-cf37ea4b1c244846be92772c19c6f986","InterContinental  - charlotte","6","1","2023-01-15 10:53:29.895","2023-01-21 11:00:00","70"
"271963-871d2ae4981045d59549647b350f789f","Accor - seattle","6","3","2023-01-15 13:50:19.275","2023-01-22 11:00:00","164"
"272076-0713bd0858514ef8b2377e613489313d","Banyan Tree  - chicago","0","1","2023-01-18 17:58:05.115","2023-01-19 11:00:00","91"
"272117-c2cceb05466f4f4194edcef442c3d58a","Marriott  - new york","6","1","2023-01-16 14:51:09.945","2023-01-23 11:00:00","81"
"272611-471723436f1a4b4290049193935f91dc","Banyan Tree  - charlotte","3","4","2023-01-23 13:15:56.52","2023-01-27 11:00:00","137"
"272641-23f44f7c037e491489c4a2ec6b6d8889","NH Hotel  - dallas","0","1","2023-01-20 12:12:38.835","2023-01-21 11:00:00","87"
"272826-d470964a3e9a4d028376d6e2189d4cff","Choice Hotels - new york","2","1","2023-01-20 15:43:37.065","2023-01-23 11:00:00","94"
"272847-b5995be5e6d04ff1b078b26b2b4eeb63","Accor - phoenix","2","1","2023-01-20 13:21:21.42","2023-01-23 11:00:00","143"
"273049-1044f16c663b44da8354b7bdbb2a9b77","Crowne Plaza - toronto","1","1","2023-01-19 18:52:22.44","2023-01-21 11:00:00","83"
"273082-7f0134feee5a45719683ee3b7509fc26","Hyatt - milwaukee","2","1","2023-01-19 15:29:44.52","2023-01-22 11:00:00","167"
"273188-637a5043c35e44008527a673d50f84a3","Wyndham - boston","2","2","2023-01-19 13:52:13.8","2023-01-22 11:00:00","176"
"273218-707cb4f2669f4defa09177fcf367dd03","InterContinental  - los angeles","2","1","2023-01-18 17:46:36.255","2023-01-21 11:00:00","50"
"273285-53560e76bb2e4bd59f134f70be26ecd7","Accor - san antonio","3","1","2023-01-19 18:53:20.85","2023-01-23 11:00:00","246"
"273323-7ea9a9853c9a4d6481a9f511add12f34","Shangri-La - portland","2","1","2023-01-15 22:55:24.465","2023-01-18 11:00:00","125"
"273389-f505e3f6bdf54788af75a14337f9cd32","Marriott  - new york","12","1","2023-01-18 16:49:48.99","2023-01-31 11:00:00","148"
"273477-01901ad39f3546acb433ba3e51c10419","Four Seasons - san antonio","2","1","2023-01-19 20:56:27.195","2023-01-22 11:00:00","526"
"273630-abee44389c9949999a0a58341a3e48ba","Hyatt - buenos aires","14","1","2023-06-29 05:52:49.35","2023-07-13 11:00:00","313"
"273721-734d901b364b44e5be27f50ae247f786","Marriott  - oklahoma city","1","1","2023-01-24 13:13:45.39","2023-01-26 11:00:00","134"
"273827-127c30ff156d441b9ac3177aad244bb8","Choice Hotels - new york","3","1","2023-01-19 09:43:43.365","2023-01-22 11:00:00","320"
"274044-0502d6b691434ee48340013f22a75e96","Hyatt - washington","1","1","2023-01-18 14:06:23.625","2023-01-20 11:00:00","291"
"274213-d6376d6114934dbf97f617076f0010ad","Best Western - columbus","1","1","2023-01-19 14:16:04.935","2023-01-21 11:00:00","75"
"274386-731eb8803db54a339e26ae4e9cb91b64","Marriott  - louisville","9","1","2023-01-20 11:00:00","2023-01-29 11:00:00","335"
"274465-1c3b8b46d4654572936797db32c1d5c6","Crowne Plaza - toronto","2","2","2023-01-20 09:42:32.58","2023-01-22 11:00:00","682"
"274825-715f0d730893421a9309256e091ca727","Radisson  - san francisco","7","1","2023-01-14 11:00:00","2023-01-21 11:00:00","162"
"274874-5f07843287e742ccad8834718d6a53c6","Shangri-La - san diego","5","1","2023-01-21 13:54:53.1","2023-01-27 11:00:00","217"
"275081-7cfd638617a5429fa99c30133e6195d3","Wyndham - indianapolis","3","1","2023-01-15 10:41:33.27","2023-01-18 11:00:00","84"
"275131-b85f7027d79e471a8bcd4a06eba0c934","NH Hotel  - houston","2","1","2023-01-19 11:40:33.15","2023-01-21 11:00:00","110"
"275157-fb031daa108a48a7a184d38915a3509f","Extended Stay  - san antonio","1","1","2023-01-19 18:44:06.27","2023-01-21 11:00:00","132"
"275184-b6029c68aa3c41808a373bdb1b118f78","Radisson  - singapore","10","1","2023-06-30 14:38:26.745","2023-07-11 11:00:00","129"
"275242-2a088c3f8d7341248a6d651f8ebe679f","Accor - los angeles","1","1","2023-01-18 21:58:03.945","2023-01-20 11:00:00","195"
"275262-2dad96fa3d9e40ba90bc409a36eb1960","Extended Stay  - toronto","5","1","2023-01-17 15:38:40.11","2023-01-23 11:00:00","95"
"275394-e82822d813b54949b27423768537841e","InterContinental  - tucson","2","2","2023-01-18 15:07:41.025","2023-01-21 11:00:00","355"
"275502-ca023cf6f4c24daa852f5b04c5b2fdca","InterContinental  - charlotte","2","1","2023-01-19 10:05:17.385","2023-01-21 11:00:00","68"
"275595-c8141c53d7c9472da0090756c0fe0138","Radisson  - boston","10","1","2023-01-18 19:14:00.69","2023-01-29 11:00:00","135"
"275609-8cde68eeb16448dd96146abd5fd747a0","Extended Stay  - los angeles","3","1","2023-01-20 19:23:04.875","2023-01-24 11:00:00","443"
"275687-326cbddc04a748f3b68a1c43c86c0427","Crowne Plaza - dallas","0","1","2023-01-19 11:56:49.83","2023-01-19 11:00:00","497"
"275808-ce7edbad52be4a58bcd343f6605872d4","Starwood  - los angeles","2","1","2023-01-17 13:19:53.175","2023-01-20 11:00:00","98"
"275827-e329c73d391648fd941eea2bd14475f8","Fairmont - toronto","1","1","2023-01-24 10:53:14.55","2023-01-25 11:00:00","388"
"275895-9dc18da7aa37495bbff048dfc471afec","Banyan Tree  - los angeles","3","1","2023-01-20 14:57:24.3","2023-01-24 11:00:00","150"
"275978-67e25c5bf92b467a8e743e94019bc194","NH Hotel  - oklahoma city","2","1","2023-01-20 16:58:50.07","2023-01-23 11:00:00","107"
"276075-7082fadf33c446fe9f58f4a6a4764b3d","Hilton - san francisco","1","1","2023-01-22 17:23:07.17","2023-01-24 11:00:00","346"
"276368-e0e08104eb6d4aa3b0c29ff25b517c28","NH Hotel  - chicago","16","1","2023-01-16 11:00:00","2023-02-01 11:00:00","51"
"276495-3de55097373f4030829cbcac59da5e20","Conrad  - louisville","17","1","2023-03-09 20:13:29.145","2023-03-27 11:00:00","40"
