"user_id","gender","age","married","has_children","actual_trips","avg_click","session_count","num_flights","avg_time_btw_booking_departure","avg_checked_baggage","frequency_of_discount_flight","frequency_hotel_discount","booked_seats","total_rooms","total_nights","hotel_booking_count","total_flight_price","total_hotel_price","rfm_recency","rfm_frequency","monetary_value","rfm_frequency_quartile","rfm_recency_quartile","rfm_monetary_quartile","rfm_rank","user_type","perks"
"407434","F","52","true","true","1","7.75","8","0","0","0.00","8","0","0","2","9","1","0","177","76","8","177","3","3","4","4","Silver Members","Family Travelers - Hotel&Flight(1 Complimentary Family Dinner)"
"407642","F","29","false","false","2","13.88","8","4","2","0.00","8","0","2","2","2","2","469.77","484","57","8","953.77","3","2","3","3","Gold Members","Young and Free - Flight Only (Priority boarding)"
"408551","F","43","true","true","2","10.33","9","4","1","0.50","9","0","2","2","4","2","647.39","368","42","9","1015.39","1","1","3","3","Platinum Members","Family Travelers - Hotel Only(Family event voucher)"
"409073","F","42","true","false","3","22.25","8","6","2","1.00","8","0","3","3","5","3","1578.56","522","100","8","2100.56","1","4","1","1","Platinum Members","Business Travelers - Flight Only(Executive lounge access)"
"411179","F","51","false","false","3","45.75","8","6","2","0.33","8","0","3","3","15","2","913.20","298","90","8","1119.880","2","4","3","3","Gold Members","Business Travelers - Hotel Only (Free breakfast)"
"411701","F","40","false","false","2","19.63","8","2","2","1.00","8","0","1","2","2","2","578.27","316","82","8","894.27","3","3","3","3","Gold Members","Business Travelers - Hotel Only (Free breakfast)"
"413128","F","29","false","false","5","16.10","10","8","2","0.25","10","1","6","7","28","5","1620.76","1299.8","53","10","2769.653","1","2","1","1","Platinum Members","Young and Free - Hotel Only (10% hotel discount)"
"413340","F","47","true","true","3","15.00","8","6","3","0.67","8","1","3","1","8","3","532.06","137","62","8","669.06","3","2","3","3","Gold Members","Family Travelers - Flight Only(Free Cancellation & Rescheduling)"
"413418","F","54","false","false","3","12.25","8","4","2","1.50","8","0","3","3","6","3","580.67","73","46","8","653.67","3","1","3","4","Gold Members","30% first timer welcome discount"
"413658","F","51","true","true","3","22.50","8","6","51","1.67","8","0","7","3","6","2","4240.58","243","61","8","4483.58","4","2","1","1","Silver Members","Family Travelers - Hotel&Flight(1 Complimentary Family Dinner)"
"414128","F","28","false","false","4","15.11","9","5","3","0.33","9","1","5","6","11","4","2895.65","1313.8","61","9","4209.45","1","2","1","1","Platinum Members","Young and Free - Hotel Only (10% hotel discount)"
"415282","F","42","true","true","2","11.63","8","4","2","0.00","8","0","4","4","7","2","2281.88","304","118","8","2585.88","4","4","1","1","Silver Members","Family Travelers - Hotel&Flight(1 Complimentary Family Dinner)"
"415381","F","46","true","false","3","13.50","8","5","2","1.00","8","0","3","2","5","3","451.21","239","47","8","690.21","3","1","3","3","Gold Members","Business Travelers - Hotel Only (Free breakfast)"
"415581","F","42","true","false","3","14.13","8","6","3","0.67","8","0","3","3","17","3","1059.77","636","41","8","1695.77","2","1","2","2","Platinum Members","Business Travelers - Flight Only(Executive lounge access)"
"416319","F","55","true","false","2","27.50","8","4","2","0.50","8","0","2","2","2","2","147.60","219","49","8","366.60","3","2","4","4","Gold Members","Business Travelers - Hotel Only (Free breakfast)"
"416580","F","43","false","false","5","40.00","8","9","2","0.25","8","1","5","4","3","4","1225.35","497.1","40","8","1722.45","2","1","2","2","Platinum Members","Business Travelers - Flight Only(Executive lounge access)"
"417679","F","37","false","false","5","17.63","8","10","5","0.40","8","3","6","4","11","5","2174.82","699.05","54","8","2756.8115","4","2","1","1","Silver Members","Business Travelers - Hotel&Flight(Room upgrade)"
"418329","M","49","false","true","3","21.13","8","6","2","0.67","8","1","3","3","27","3","445.52","337.15","39","8","753.137","3","1","3","3","Gold Members","Family Travelers - Flight Only(Free Cancellation & Rescheduling)"
"418488","F","38","true","false","4","24.63","8","8","2","0.50","8","0","4","4","13","4","1411.60","702","76","8","2113.60","1","3","1","1","Platinum Members","Business Travelers - Flight Only(Executive lounge access)"
"418692","F","39","false","false","3","31.20","10","8","24","0.25","10","1","6","4","2","2","4340.70","263.55","41","10","4588.6230","1","1","1","1","Platinum Members","Business Travelers - Flight Only(Executive lounge access)"
"420648","F","53","true","true","3","11.88","8","4","2","0.00","8","0","2","2","11","3","1443.15","508","90","8","1842.2410","1","4","2","2","Platinum Members","Family Travelers - Hotel Only(Family event voucher)"
"420669","F","51","true","true","4","63.50","8","10","4","0.60","8","0","5","2","12","2","2930.05","246","51","8","3176.05","4","2","1","1","Silver Members","Family Travelers - Hotel&Flight(1 Complimentary Family Dinner)"
"421247","F","42","true","true","4","22.38","8","8","3","0.50","8","2","4","4","8","4","709.59","836.95","76","8","1546.54","2","3","2","2","Gold Members","Family Travelers - Flight Only(Free Cancellation & Rescheduling)"
"421515","F","31","false","false","2","22.50","8","4","1","0.50","8","1","2","2","2","2","675.10","351.05","112","8","1026.15","2","4","3","3","Gold Members","Business Travelers - Hotel Only (Free breakfast)"
"421666","F","30","false","true","2","46.13","8","6","3","1.00","8","0","3","1","1","1","1713.77","79","61","8","1792.77","2","2","2","2","Platinum Members","Family Travelers - Hotel Only(Family event voucher)"
"421700","F","41","false","true","3","17.63","8","6","3","0.00","8","1","4","4","15","3","1180.94","317.15","47","8","1360.672","2","1","2","2","Platinum Members","Family Travelers - Hotel Only(Family event voucher)"
"421870","M","30","true","true","3","16.50","8","6","30","2.67","8","0","10","2","5","3","22234.07","552","156","8","22729.8410","4","4","1","1","Silver Members","Family Travelers - Hotel&Flight(1 Complimentary Family Dinner)"
"422066","F","55","true","true","4","17.75","8","8","4","1.25","8","0","5","5","20","4","1640.98","559","49","8","2183.165","1","2","1","1","Platinum Members","Family Travelers - Hotel Only(Family event voucher)"
"422668","F","18","false","false","0","12.63","8","0","0","0.00","8","0","0","0","0","0","0","0","41","8","0","4","1","4","4","Basic Members (No Bookings)","30% first timer welcome discount"
"423042","F","43","false","true","6","31.38","8","10","3","0.60","8","1","5","4","10","5","796.36","566.70","84","8","1363.06","2","3","2","2","Gold Members","Family Travelers - Flight Only(Free Cancellation & Rescheduling)"
"423413","F","18","false","false","1","16.63","8","0","0","0.00","8","0","0","2","20","1","0","269","104","8","269","3","4","4","4","Silver Members","Young and Free - Hotel&Flight (20% hotel discount)"
"424553","F","49","true","false","3","27.00","8","2","1","1.00","8","0","1","3","16","3","393.35","377","53","8","770.35","3","2","3","3","Gold Members","Business Travelers - Hotel Only (Free breakfast)"
"425632","F","45","true","false","3","11.25","8","4","1","0.50","8","1","2","2","10","3","888.98","296","79","8","1184.98","2","3","3","3","Gold Members","Business Travelers - Hotel Only (Free breakfast)"
"425653","M","20","false","true","0","12.13","8","0","0","0.00","8","0","0","0","0","0","0","0","43","8","0","4","1","4","4","Basic Members (No Bookings)","30% first timer welcome discount"
"425953","F","38","true","false","4","22.63","8","8","4","0.00","8","1","7","7","8","4","871.41","352.65","56","8","1174.9755","2","2","3","3","Gold Members","Business Travelers - Hotel Only (Free breakfast)"
"425966","F","56","true","false","2","11.75","8","4","2","0.50","8","0","2","2","3","2","1318.67","289","53","8","1607.67","2","2","2","2","Platinum Members","Business Travelers - Flight Only(Executive lounge access)"
"426478","F","25","false","false","2","18.50","8","4","61","0.00","8","1","2","1","9","1","2709.48","107.1","80","8","2816.58","4","3","1","1","Silver Members","Young and Free - Hotel&Flight (20% hotel discount)"
"427426","F","36","false","false","3","15.13","8","6","5","0.33","8","0","3","2","2","3","728.65","116","80","8","844.65","3","3","3","3","Gold Members","Business Travelers - Hotel Only (Free breakfast)"
"427506","F","55","true","true","3","40.50","8","8","3","0.75","8","1","4","2","2","2","1614.68","458.2","54","8","2050.405","1","2","2","2","Platinum Members","Family Travelers - Hotel Only(Family event voucher)"
"428056","M","37","false","false","4","17.38","8","8","4","0.00","8","0","4","3","9","4","2377.27","593","49","8","2970.27","4","1","1","1","Silver Members","Business Travelers - Hotel&Flight(Room upgrade)"
"428552","F","37","true","false","2","12.75","8","4","2","0.00","8","0","2","2","3","2","784.89","494","63","8","1186.4375","2","2","3","3","Gold Members","Business Travelers - Hotel Only (Free breakfast)"
"428858","F","21","false","false","3","46.50","8","6","41","0.33","8","0","3","2","12","2","4143.33","562","61","8","4705.33","4","2","1","1","Silver Members","Young and Free - Hotel&Flight (20% hotel discount)"
"429345","M","66","true","true","1","17.00","8","0","0","0.00","8","0","0","1","6","1","0","119","67","8","119","3","3","4","4","Silver Members","Single Senior Citizens - Hotel&Flight (20% discount on hotel and flights)"
"429375","F","34","false","false","3","33.50","8","8","57","0.50","8","0","4","2","3","2","2650.83","444","139","8","3094.83","4","4","1","1","Silver Members","Business Travelers - Hotel&Flight(Room upgrade)"
"430722","M","28","false","false","3","40.75","8","8","3","0.50","8","1","4","2","5","2","1466.99","407.20","107","8","1835.604","2","4","2","2","Gold Members","Young and Free - Flight Only (Priority boarding)"
"431144","F","51","true","false","2","12.88","8","2","1","0.00","8","1","1","2","9","2","227.82","324.0","153","8","551.82","3","4","4","4","Silver Members","Business Travelers - Hotel&Flight(Room upgrade)"
"431337","F","38","false","false","3","15.63","8","6","3","1.00","8","0","3","3","6","3","1208.66","639","114","8","1847.66","1","4","2","2","Platinum Members","Business Travelers - Flight Only(Executive lounge access)"
"431602","F","37","false","false","3","44.88","8","8","3","0.75","8","1","5","3","3","2","3283.35","286.1","127","8","3500.148","4","4","1","1","Silver Members","Business Travelers - Hotel&Flight(Room upgrade)"
"431746","F","40","false","false","1","9.38","8","2","1","2.00","8","1","2","2","1","1","550.16","103.55","66","8","653.71","3","3","3","4","Gold Members","30% first timer welcome discount"
"431899","F","44","true","false","1","30.88","8","4","1","0.00","8","0","2","0","0","0","857.18","0","145","8","857.18","3","4","3","3","Silver Members","Business Travelers - Hotel&Flight(Room upgrade)"
"431912","F","35","false","true","1","10.25","8","2","1","1.00","8","0","2","0","0","1","295.89","0","42","8","295.89","3","1","4","4","Gold Members","Family Travelers - Flight Only(Free Cancellation & Rescheduling)"
"432333","F","50","true","true","2","15.00","8","2","2","1.00","8","1","1","2","9","2","515.36","336.2","39","8","851.56","3","1","3","3","Gold Members","Family Travelers - Flight Only(Free Cancellation & Rescheduling)"
"432637","F","37","false","true","3","14.88","8","6","2","0.33","8","1","3","3","6","3","1292.70","415.50","55","8","1708.20","2","2","2","2","Platinum Members","Family Travelers - Hotel Only(Family event voucher)"
"432941","F","41","false","false","4","19.50","8","6","2","0.33","8","0","5","7","19","4","3097.72","462","47","8","3559.72","4","1","1","1","Silver Members","Business Travelers - Hotel&Flight(Room upgrade)"
"433080","F","44","true","false","4","19.75","8","8","4","0.75","8","2","5","5","12","4","1350.21","352.3","72","8","1702.51","2","3","2","2","Gold Members","Business Travelers - Hotel Only (Free breakfast)"
"433339","F","26","false","true","2","15.63","8","2","1","1.00","8","0","1","2","14","2","54.64","420","59","8","474.64","3","2","4","4","Gold Members","30% first timer welcome discount"
"433905","F","26","false","false","1","14.13","8","0","0","0.00","8","0","0","2","14","1","0","140","56","8","140","3","2","4","4","Gold Members","Young and Free - Flight Only (Priority boarding)"
"434238","F","50","true","true","2","14.88","8","4","2","0.50","8","1","2","1","1","2","96.92","44","53","8","140.92","3","2","4","4","Gold Members","Family Travelers - Flight Only(Free Cancellation & Rescheduling)"
"434623","F","35","false","false","4","51.88","8","10","4","0.20","8","1","5","3","5","3","1597.95","743.00","37","8","2276.5410","4","1","1","1","Silver Members","Business Travelers - Hotel&Flight(Room upgrade)"
"435231","F","30","false","false","2","13.78","9","2","1","1.00","9","0","1","2","8","2","52.88","208","46","9","260.88","1","1","4","4","Platinum Members","Business Travelers - Flight Only(Executive lounge access)"
"435596","F","53","false","false","2","22.00","8","4","2","0.50","8","0","2","2","4","2","803.43","446","38","8","1249.43","2","1","3","3","Platinum Members","Business Travelers - Flight Only(Executive lounge access)"
"435669","F","45","false","true","2","15.63","8","4","2","0.50","8","1","3","3","1","2","1438.24","282.00","39","8","1720.24","2","1","2","2","Platinum Members","Family Travelers - Hotel Only(Family event voucher)"
"435837","F","51","false","false","1","11.88","8","0","0","0.00","8","0","0","1","12","1","0","154","99","8","154","3","4","4","4","Silver Members","Business Travelers - Hotel&Flight(Room upgrade)"
"435882","F","51","true","false","3","50.00","9","8","3","0.25","9","0","4","2","4","2","726.79","656","39","9","1379.4010","1","1","2","2","Platinum Members","Business Travelers - Flight Only(Executive lounge access)"
"436320","F","49","true","true","2","17.88","8","4","2","0.50","8","1","2","2","4","2","399.43","218.0","48","8","597.037","3","1","4","4","Gold Members","Family Travelers - Flight Only(Free Cancellation & Rescheduling)"
"436894","F","42","true","false","2","9.00","8","3","2","0.50","8","0","2","2","8","2","313.81","175","42","8","488.81","3","1","4","4","Gold Members","Business Travelers - Hotel Only (Free breakfast)"
"437069","F","43","false","false","5","25.50","8","10","4","0.60","8","1","6","6","17","5","1796.40","601.70","71","8","2357.21","4","3","1","1","Silver Members","Business Travelers - Hotel&Flight(Room upgrade)"
